Wall time,Step,Value
1737005788.1355484,1,1.9034708738327026
1737005788.1369147,2,1.5101613998413086
1737005788.1369438,3,1.3294893503189087
1737005788.136964,4,1.183298945426941
1737005788.1369827,5,1.0644927024841309
1737005788.1370015,6,0.9692248702049255
1737005788.1370199,7,0.8841002583503723
1737005788.137038,8,0.815359354019165
1737005788.137147,9,0.7581208348274231
1737005788.1371677,10,0.7105239033699036
1737005788.1371849,11,0.6646842956542969
1737005788.1372023,12,0.6213712692260742
1737005788.1373556,13,0.5932042002677917
1737005788.137496,14,0.5598437786102295
1737005788.1376271,15,0.5346253514289856
1737005788.137768,16,0.5067556500434875
1737005788.137901,17,0.4887219965457916
1737005788.138029,18,0.4675472676753998
1737005788.1382005,19,0.44626984000205994
1737005788.138331,20,0.4262982904911041
1737005788.1384645,21,0.3999781906604767
1737005788.1385634,22,0.3865945637226105
1737005788.138658,23,0.3726254999637604
1737005788.138746,24,0.357609361410141
1737005788.1388345,25,0.34427139163017273
1737005788.1389232,26,0.334431916475296
1737005788.1390157,27,0.3210923969745636
1737005788.1391037,28,0.31280872225761414
1737005788.1391969,29,0.30316290259361267
1737005788.1392848,30,0.29277923703193665
1737005788.1393795,31,0.2823047935962677
1737005788.13947,32,0.2745067775249481
1737005788.1395583,33,0.2637200355529785
1737005788.1396472,34,0.2548049986362457
1737005788.1397393,35,0.2471599578857422
1737005788.1398253,36,0.24004434049129486
1737005788.1399126,37,0.2305995672941208
1737005788.1400003,38,0.22337467968463898
1737005788.1400924,39,0.21753990650177002
1737005788.1401799,40,0.2076919823884964
1737005788.1402686,41,0.19364488124847412
1737005788.1403615,42,0.18629467487335205
1737005788.1404555,43,0.18146125972270966
1737005788.1405451,44,0.17244981229305267
1737005788.1406322,45,0.17075233161449432
1737005788.1407201,46,0.16131152212619781
1737005788.140808,47,0.1601731777191162
1737005788.1408947,48,0.15240035951137543
1737005788.1409812,49,0.1492985337972641
1737005788.1410697,50,0.1455841064453125
1737005788.1411602,51,0.14188891649246216
1737005788.141248,52,0.13470099866390228
1737005788.141334,53,0.13365347683429718
1737005788.1414297,54,0.12669266760349274
1737005788.1415157,55,0.1248105987906456
1737005788.1416018,56,0.12094869464635849
1737005788.1416895,57,0.11924013495445251
1737005788.1417763,58,0.11409556865692139
1737005788.141863,59,0.1090666875243187
1737005788.1419482,60,0.10671206563711166
1737005788.1420348,61,0.09300243109464645
1737005788.1421306,62,0.08997132629156113
1737005788.142222,63,0.08631569147109985
1737005788.1423087,64,0.0837043821811676
1737005788.1423965,65,0.08291397243738174
1737005788.142483,66,0.07964009046554565
1737005788.142577,67,0.07786088436841965
1737005788.1426647,68,0.07633406668901443
1737005788.1427531,69,0.07424698024988174
1737005788.1428397,70,0.06999073922634125
1737005788.1429322,71,0.07032793015241623
1737005788.1430266,72,0.06975911557674408
1737005788.1431212,73,0.06737460941076279
1737005788.1432135,74,0.06622947007417679
1737005788.1433022,75,0.06441380083560944
1737005788.1433969,76,0.06150020286440849
1737005788.1434894,77,0.05933466926217079
1737005788.1435764,78,0.05803757533431053
1737005788.1436632,79,0.05633261799812317
1737005788.1437545,80,0.05595822259783745
1737005788.1438413,81,0.04716135933995247
1737005788.1439288,82,0.04263104125857353
1737005788.144016,83,0.04228575900197029
1737005788.144103,84,0.043176960200071335
1737005788.144191,85,0.03984570503234863
1737005788.1442778,86,0.03857256472110748
1737005788.1443644,87,0.038576457649469376
1737005788.1444514,88,0.03737559914588928
1737005788.1445377,89,0.037810493260622025
1737005788.144625,90,0.037423912435770035
1737005788.144711,91,0.03302241489291191
1737005788.1448007,92,0.03428597375750542
1737005788.144886,93,0.034950558096170425
1737005788.144973,94,0.03344495967030525
1737005788.1450603,95,0.03342980146408081
1737005788.145157,96,0.032622531056404114
1737005788.145244,97,0.030981266871094704
1737005788.1453304,98,0.031125731766223907
1737005788.1454167,99,0.030680378898978233
1737005788.145503,100,0.030611349269747734
