Wall time,Step,Value
1737667494.9963868,1,1.8971353769302368
1737667494.9976027,2,1.5106834173202515
1737667494.9976315,3,1.3275278806686401
1737667494.997742,4,1.1798534393310547
1737667494.9977615,5,1.0622366666793823
1737667494.9978123,6,0.9720426201820374
1737667494.9978304,7,0.8835087418556213
1737667494.9978473,8,0.8177947998046875
1737667494.9978774,9,0.7613399028778076
1737667494.9979038,10,0.7034733295440674
1737667494.997923,11,0.6657323241233826
1737667494.9980297,12,0.6288018822669983
1737667494.9980488,13,0.5951333045959473
1737667494.9981866,14,0.5671918988227844
1737667494.9983144,15,0.5337607264518738
1737667494.9984393,16,0.5129488706588745
1737667494.9985693,17,0.48843908309936523
1737667494.9986959,18,0.4709233343601227
1737667494.9988258,19,0.45132532715797424
1737667494.9989624,20,0.43299150466918945
1737667494.9990973,21,0.4061528146266937
1737667494.9992325,22,0.39170488715171814
1737667494.999358,23,0.3746279776096344
1737667494.9994848,24,0.36850130558013916
1737667494.9996185,25,0.35595616698265076
1737667494.9997473,26,0.34141942858695984
1737667494.9998755,27,0.33161410689353943
1737667495.0000026,28,0.3195778429508209
1737667495.0001361,29,0.308373361825943
1737667495.0002637,30,0.29987093806266785
1737667495.000388,31,0.29006800055503845
1737667495.0005114,32,0.2811499834060669
1737667495.0006387,33,0.27243924140930176
1737667495.0007675,34,0.2638886570930481
1737667495.0008996,35,0.25524023175239563
1737667495.0010254,36,0.24823860824108124
1737667495.0011506,37,0.23850081861019135
1737667495.001299,38,0.23666785657405853
1737667495.001438,39,0.22478966414928436
1737667495.0015693,40,0.2175983339548111
1737667495.0016963,41,0.20239901542663574
1737667495.0018182,42,0.19745880365371704
1737667495.00195,43,0.18827605247497559
1737667495.0020816,44,0.1820344477891922
1737667495.0022056,45,0.18079407513141632
1737667495.0023375,46,0.17166347801685333
1737667495.0024645,47,0.16991329193115234
1737667495.0025897,48,0.16491149365901947
1737667495.0027213,49,0.15852202475070953
1737667495.0028431,50,0.1564796417951584
1737667495.0029778,51,0.1510094404220581
1737667495.0031013,52,0.14566202461719513
1737667495.0032325,53,0.1414514183998108
1737667495.0033557,54,0.13245271146297455
1737667495.003479,55,0.13290077447891235
1737667495.0035992,56,0.13033173978328705
1737667495.0037189,57,0.1238102838397026
1737667495.0038507,58,0.12459511309862137
1737667495.0039783,59,0.11756759881973267
1737667495.0041044,60,0.11727414280176163
1737667495.0042367,61,0.10195959359407425
1737667495.0043619,62,0.1015903577208519
1737667495.004485,63,0.09679732471704483
1737667495.0046153,64,0.09472954273223877
1737667495.0047367,65,0.09364216774702072
1737667495.0048683,66,0.08869846910238266
1737667495.0049906,67,0.08888459205627441
1737667495.0051208,68,0.08458301424980164
1737667495.0052464,69,0.08242017030715942
1737667495.0054016,70,0.08127550035715103
1737667495.0055299,71,0.07968082278966904
1737667495.0056536,72,0.07511856406927109
1737667495.0057776,73,0.07673674821853638
1737667495.005924,74,0.07337664812803268
1737667495.0062983,75,0.07166605442762375
1737667495.0064678,76,0.07124490290880203
1737667495.0066202,77,0.06683876365423203
1737667495.0067816,78,0.06582445651292801
1737667495.006933,79,0.06419222056865692
1737667495.0070844,80,0.06375256925821304
1737667495.00725,81,0.05537201091647148
1737667495.0074043,82,0.0521220825612545
1737667495.0075529,83,0.05505552887916565
1737667495.0077002,84,0.05146543309092522
1737667495.007849,85,0.049050670117139816
1737667495.0079956,86,0.047425974160432816
1737667495.008144,87,0.046052634716033936
1737667495.008289,88,0.04560481011867523
1737667495.0084372,89,0.04543137550354004
1737667495.008583,90,0.04366172477602959
1737667495.0087285,91,0.04205821827054024
1737667495.0088737,92,0.041138824075460434
1737667495.0090187,93,0.04162168502807617
1737667495.009165,94,0.038912978023290634
1737667495.0093315,95,0.03938082978129387
1737667495.0095055,96,0.04127693176269531
1737667495.0096538,97,0.03792672976851463
1737667495.0098014,98,0.035801153630018234
1737667495.0099666,99,0.0370824821293354
1737667495.010117,100,0.03553389757871628
