Wall time,Step,Value
1737006115.8564687,1,1.850669503211975
1737006115.8575652,2,1.3147376775741577
1737006115.8575943,3,1.0240367650985718
1737006115.8576164,4,0.8374702334403992
1737006115.857637,5,0.7053038477897644
1737006115.8576565,6,0.6213261485099792
1737006115.8576756,7,0.5588693022727966
1737006115.857696,8,0.5043888688087463
1737006115.8577516,9,0.46745529770851135
1737006115.857773,10,0.4305347502231598
1737006115.8577921,11,0.40140053629875183
1737006115.8578098,12,0.37426039576530457
1737006115.8578773,13,0.35285186767578125
1737006115.8579495,14,0.32937192916870117
1737006115.8580132,15,0.3118871748447418
1737006115.8580754,16,0.2888457775115967
1737006115.858143,17,0.2786742150783539
1737006115.858206,18,0.26029571890830994
1737006115.8582752,19,0.24366426467895508
1737006115.8583307,20,0.23245035111904144
1737006115.8583922,21,0.20532990992069244
1737006115.8584538,22,0.193198561668396
1737006115.8585157,23,0.1875266581773758
1737006115.858577,24,0.17741166055202484
1737006115.858637,25,0.16646936535835266
1737006115.8586988,26,0.16118906438350677
1737006115.858764,27,0.15124386548995972
1737006115.8588283,28,0.14754469692707062
1737006115.858893,29,0.1415383517742157
1737006115.8589542,30,0.13447508215904236
1737006115.859015,31,0.12794440984725952
1737006115.859076,32,0.1232723817229271
1737006115.859137,33,0.11947906017303467
1737006115.8591976,34,0.11337371915578842
1737006115.8592632,35,0.10726024955511093
1737006115.859325,36,0.10355079174041748
1737006115.8593848,37,0.10018446296453476
1737006115.8594465,38,0.09459774941205978
1737006115.859507,39,0.0946274995803833
1737006115.8595686,40,0.09101802855730057
1737006115.85963,41,0.07529565691947937
1737006115.8596907,42,0.07119077444076538
1737006115.8597531,43,0.06807956099510193
1737006115.8598137,44,0.07038266211748123
1737006115.8598735,45,0.06627076119184494
1737006115.859935,46,0.06459303945302963
1737006115.859995,47,0.06377353519201279
1737006115.8600552,48,0.062391817569732666
1737006115.8601158,49,0.06237514317035675
1737006115.8601763,50,0.06056557595729828
1737006115.8602366,51,0.05749872326850891
1737006115.860298,52,0.05832400918006897
1737006115.8603594,53,0.055634405463933945
1737006115.8604193,54,0.05368934944272041
1737006115.860481,55,0.056383728981018066
1737006115.860541,56,0.05517732724547386
1737006115.8606012,57,0.05234500765800476
1737006115.860661,58,0.05341697111725807
1737006115.860721,59,0.051784027367830276
1737006115.8607807,60,0.052319902926683426
1737006115.860843,61,0.03977560997009277
1737006115.860904,62,0.03499355912208557
1737006115.8609636,63,0.03594232723116875
1737006115.861024,64,0.039529815316200256
1737006115.861084,65,0.037548936903476715
1737006115.8611445,66,0.03678913041949272
1737006115.8612046,67,0.0368431881070137
1737006115.8612657,68,0.03679174929857254
1737006115.861326,69,0.03512997925281525
1737006115.8613868,70,0.03820904716849327
1737006115.861451,71,0.03465065732598305
1737006115.8615134,72,0.03849891945719719
1737006115.861578,73,0.03454862907528877
1737006115.861639,74,0.03530668094754219
1737006115.8616996,75,0.03785005584359169
1737006115.8617597,76,0.03589070215821266
1737006115.8618197,77,0.036407534033060074
1737006115.86188,78,0.0326787568628788
1737006115.8619406,79,0.037928249686956406
1737006115.8620024,80,0.03150613233447075
1737006115.8620625,81,0.026439592242240906
1737006115.8621302,82,0.02495286799967289
1737006115.8621936,83,0.02629713900387287
1737006115.862255,84,0.024914806708693504
1737006115.862316,85,0.026547878980636597
1737006115.8623762,86,0.024606550112366676
1737006115.8624368,87,0.026740746572613716
1737006115.8625004,88,0.026675844565033913
1737006115.8625617,89,0.02653980813920498
1737006115.862621,90,0.029103437438607216
1737006115.8626814,91,0.029266173020005226
1737006115.8627422,92,0.02569509483873844
1737006115.862806,93,0.026721298694610596
1737006115.8628702,94,0.02698376029729843
1737006115.862935,95,0.028482133522629738
1737006115.8630056,96,0.028651496395468712
1737006115.8630683,97,0.027816137298941612
1737006115.86313,98,0.026521967723965645
1737006115.8631904,99,0.026740729808807373
1737006115.8632514,100,0.027015037834644318
