Wall time,Step,Value
1736992703.3720384,1,1.8856128454208374
1736992703.3733644,2,1.335818886756897
1736992703.373498,3,1.0697699785232544
1736992703.3735232,4,0.879755973815918
1736992703.3735456,5,0.7489193081855774
1736992703.3735647,6,0.6574711203575134
1736992703.3735871,7,0.5828076004981995
1736992703.373606,8,0.5346495509147644
1736992703.3736238,9,0.4868713319301605
1736992703.3736422,10,0.4521123170852661
1736992703.3736598,11,0.42037639021873474
1736992703.3736775,12,0.38878920674324036
1736992703.373832,13,0.3662376403808594
1736992703.3739738,14,0.34167277812957764
1736992703.3741071,15,0.32436585426330566
1736992703.3742695,16,0.3032517731189728
1736992703.3744097,17,0.29077064990997314
1736992703.3745406,18,0.2726055979728699
1736992703.3746693,19,0.255120187997818
1736992703.374805,20,0.24378836154937744
1736992703.3749368,21,0.21763218939304352
1736992703.3750663,22,0.2063279151916504
1736992703.3752017,23,0.19389301538467407
1736992703.3753362,24,0.18608616292476654
1736992703.375461,25,0.17909471690654755
1736992703.3755891,26,0.1708182841539383
1736992703.3757145,27,0.1642463654279709
1736992703.3758485,28,0.15424804389476776
1736992703.375977,29,0.14620785415172577
1736992703.376102,30,0.14060862362384796
1736992703.3762362,31,0.13781245052814484
1736992703.376368,32,0.13133659958839417
1736992703.376501,33,0.12942086160182953
1736992703.3766234,34,0.12352185696363449
1736992703.3767462,35,0.11646158248186111
1736992703.37687,36,0.11342086642980576
1736992703.3770027,37,0.108857162296772
1736992703.377134,38,0.10555582493543625
1736992703.37726,39,0.10217034816741943
1736992703.377384,40,0.09803783893585205
1736992703.3775172,41,0.08253424614667892
1736992703.3776507,42,0.0779111236333847
1736992703.3777804,43,0.07564565539360046
1736992703.3779025,44,0.07354571670293808
1736992703.378025,45,0.07419108599424362
1736992703.378165,46,0.07060905545949936
1736992703.3783014,47,0.06836053729057312
1736992703.3784335,48,0.06763587892055511
1736992703.378567,49,0.06530401855707169
1736992703.378699,50,0.06608179211616516
1736992703.3788218,51,0.06396684050559998
1736992703.3789551,52,0.06289702653884888
1736992703.3790781,53,0.059612248092889786
1736992703.379209,54,0.05938582494854927
1736992703.3793328,55,0.06069371476769447
1736992703.3794646,56,0.058164697140455246
1736992703.379587,57,0.05382534861564636
1736992703.3797174,58,0.056828539818525314
1736992703.3798392,59,0.059798464179039
1736992703.3799613,60,0.05257907509803772
1736992703.38009,61,0.043056920170784
1736992703.3802125,62,0.04275171086192131
1736992703.380342,63,0.043533265590667725
1736992703.3804727,64,0.03945906460285187
1736992703.3805964,65,0.04223641753196716
1736992703.3807206,66,0.038831260055303574
1736992703.3808508,67,0.04317530617117882
1736992703.380979,68,0.04128231480717659
1736992703.3811097,69,0.038780327886343
1736992703.3812397,70,0.03772863373160362
1736992703.381368,71,0.040077101439237595
1736992703.381501,72,0.04001252353191376
1736992703.3816326,73,0.03797745332121849
1736992703.381761,74,0.03978467732667923
1736992703.3818245,75,0.03796635568141937
1736992703.3818848,76,0.03544236719608307
1736992703.3819463,77,0.038853179663419724
1736992703.3820078,78,0.04203038290143013
1736992703.3820674,79,0.039580922573804855
1736992703.3821328,80,0.03852899372577667
1736992703.3821964,81,0.0298976581543684
1736992703.3822582,82,0.028961583971977234
1736992703.3823197,83,0.029590530321002007
1736992703.3823793,84,0.02665410004556179
1736992703.3824387,85,0.025805478915572166
1736992703.3825004,86,0.026447167620062828
1736992703.3825588,87,0.026941442862153053
1736992703.3826258,88,0.029235253110527992
1736992703.382712,89,0.03163561224937439
1736992703.3828006,90,0.02848363108932972
1736992703.3828864,91,0.025885095819830894
1736992703.3830194,92,0.02799130417406559
1736992703.383096,93,0.030509978532791138
1736992703.383136,94,0.028217369690537453
1736992703.3831744,95,0.02955644764006138
1736992703.3832617,96,0.03054925613105297
1736992703.3833435,97,0.030408671125769615
1736992703.383427,98,0.03086690418422222
1736992703.383539,99,0.0301364678889513
1736992703.3836172,100,0.03143390268087387
