Wall time,Step,Value
1737019510.8721845,1,2.1517136096954346
1737019510.8737166,2,1.6286238431930542
1737019510.8737454,3,1.369587779045105
1737019510.8737688,4,1.1399937868118286
1737019510.8737874,5,0.9748004078865051
1737019510.8738062,6,0.8400535583496094
1737019510.8738282,7,0.7326534390449524
1737019510.8739479,8,0.6529892086982727
1737019510.8739762,9,0.5962086319923401
1737019510.8739958,10,0.547640860080719
1737019510.8740144,11,0.4992047846317291
1737019510.8740327,12,0.4601174294948578
1737019510.8742108,13,0.42787662148475647
1737019510.8743637,14,0.40192270278930664
1737019510.8744986,15,0.3762577474117279
1737019510.874632,16,0.34793195128440857
1737019510.8747606,17,0.33162927627563477
1737019510.874892,18,0.31331002712249756
1737019510.875022,19,0.29441502690315247
1737019510.8751504,20,0.28110238909721375
1737019510.875278,21,0.24837565422058105
1737019510.8754072,22,0.23765945434570312
1737019510.875536,23,0.22333835065364838
1737019510.8756638,24,0.2139340192079544
1737019510.8757875,25,0.20225518941879272
1737019510.875915,26,0.1899765133857727
1737019510.8760393,27,0.18110120296478271
1737019510.876163,28,0.1764952391386032
1737019510.8762894,29,0.166636124253273
1737019510.8764143,30,0.1595502644777298
1737019510.8765385,31,0.15246827900409698
1737019510.8766627,32,0.14230774343013763
1737019510.876793,33,0.1428748518228531
1737019510.8769197,34,0.13345931470394135
1737019510.8770463,35,0.12491157650947571
1737019510.8771749,36,0.12115249037742615
1737019510.8772974,37,0.11706080287694931
1737019510.8774226,38,0.11442446708679199
1737019510.8775444,39,0.10819018632173538
1737019510.8776765,40,0.10641676187515259
1737019510.8778045,41,0.09088297933340073
1737019510.8778713,42,0.08437961339950562
1737019510.8779392,43,0.07938619703054428
1737019510.8780067,44,0.07795828580856323
1737019510.878075,45,0.07531686127185822
1737019510.8781445,46,0.07307460159063339
1737019510.8782148,47,0.07542215287685394
1737019510.8782818,48,0.0679197832942009
1737019510.87835,49,0.0695604458451271
1737019510.8784177,50,0.06743655353784561
1737019510.8784852,51,0.06718030571937561
1737019510.878553,52,0.06452766805887222
1737019510.8786213,53,0.062356267124414444
1737019510.8786855,54,0.06320063769817352
1737019510.8787532,55,0.062468890100717545
1737019510.878821,56,0.05817285180091858
1737019510.8788893,57,0.059217553585767746
1737019510.8789568,58,0.057560574263334274
1737019510.879025,59,0.05620802938938141
1737019510.8790927,60,0.0566980242729187
1737019510.8791604,61,0.04283371567726135
1737019510.8792272,62,0.03758068010210991
1737019510.8792913,63,0.041749268770217896
1737019510.8793595,64,0.039934396743774414
1737019510.8794274,65,0.04010491073131561
1737019510.879494,66,0.0437699519097805
1737019510.8795621,67,0.04276050254702568
1737019510.8796299,68,0.03782740980386734
1737019510.8797028,69,0.04161522909998894
1737019510.8797693,70,0.039619967341423035
1737019510.879837,71,0.03790505230426788
1737019510.8799045,72,0.039121199399232864
1737019510.8799717,73,0.040866632014513016
1737019510.8800395,74,0.0421735942363739
1737019510.8801064,75,0.042811278253793716
1737019510.8801708,76,0.038375888019800186
1737019510.8802376,77,0.03964534029364586
1737019510.8803043,78,0.03740150108933449
1737019510.8803718,79,0.03784209117293358
1737019510.880438,80,0.037615783512592316
1737019510.8805053,81,0.030086880549788475
1737019510.8805726,82,0.026900028809905052
1737019510.8806374,83,0.025465264916419983
1737019510.8807063,84,0.02480737864971161
1737019510.8807738,85,0.027361707761883736
1737019510.8808415,86,0.026645464822649956
1737019510.8809092,87,0.031842611730098724
1737019510.880984,88,0.027862248942255974
1737019510.8810441,89,0.023817190900444984
1737019510.8811128,90,0.02909853123128414
1737019510.88118,91,0.027855148538947105
1737019510.8812485,92,0.02802755869925022
1737019510.8813162,93,0.030582934617996216
1737019510.8813863,94,0.027915095910429955
1737019510.881454,95,0.029788421466946602
1737019510.8815331,96,0.027106115594506264
1737019510.8816328,97,0.030251378193497658
1737019510.881728,98,0.02652600407600403
1737019510.8818252,99,0.029362937435507774
1737019510.8819156,100,0.026757853105664253
