Wall time,Step,Value
1739394243.2883997,1,1.6435056924819946
1739394243.2898407,2,1.1074738502502441
1739394243.2898695,3,0.8468491435050964
1739394243.2899814,4,0.7061676383018494
1739394243.2900014,5,0.6130959987640381
1739394243.2900207,6,0.5507072806358337
1739394243.2900457,7,0.4941321313381195
1739394243.2900655,8,0.4549565315246582
1739394243.2901149,9,0.4134267270565033
1739394243.2901359,10,0.38278958201408386
1739394243.2901545,11,0.3589213192462921
1739394243.2901728,12,0.33597469329833984
1739394243.2903001,13,0.3080352544784546
1739394243.2904406,14,0.28754469752311707
1739394243.2905707,15,0.2701428234577179
1739394243.290701,16,0.25094205141067505
1739394243.2908304,17,0.23477011919021606
1739394243.2909613,18,0.22158677875995636
1739394243.2910917,19,0.2066451758146286
1739394243.2912178,20,0.1928004026412964
1739394243.291347,21,0.18589146435260773
1739394243.2914722,22,0.1742374300956726
1739394243.2916114,23,0.1646077185869217
1739394243.2917395,24,0.15062600374221802
1739394243.2918634,25,0.14514951407909393
1739394243.2919881,26,0.13972292840480804
1739394243.2921119,27,0.12916779518127441
1739394243.2922373,28,0.12107529491186142
1739394243.2923625,29,0.11615636199712753
1739394243.292484,30,0.11039382219314575
1739394243.292609,31,0.059629861265420914
1739394243.2927341,32,0.04151536524295807
1739394243.2928574,33,0.03510148823261261
1739394243.2929835,34,0.030224770307540894
1739394243.293111,35,0.02767881006002426
1739394243.293237,36,0.02370602823793888
1739394243.2933602,37,0.021604150533676147
1739394243.2935,38,0.02037062868475914
1739394243.2936437,39,0.018735691905021667
1739394243.2937748,40,0.01675981469452381
1739394243.2938998,41,0.015887288376688957
1739394243.2940254,42,0.014377829618752003
1739394243.2941513,43,0.013815413229167461
1739394243.2942786,44,0.012756786309182644
1739394243.2944045,45,0.012213894166052341
1739394243.2945297,46,0.011304519139230251
1739394243.294659,47,0.011383225210011005
1739394243.2947845,48,0.01011359877884388
1739394243.294908,49,0.009507451206445694
1739394243.2950325,50,0.009145581163465977
1739394243.2951555,51,0.009126885794103146
1739394243.2952788,52,0.008248817175626755
1739394243.295406,53,0.007562581449747086
1739394243.2955282,54,0.008309547789394855
1739394243.295657,55,0.007438987027853727
1739394243.2957833,56,0.0075845904648303986
1739394243.2959075,57,0.007241040002554655
1739394243.2960312,58,0.006200258154422045
1739394243.2961571,59,0.0060376315377652645
1739394243.2962804,60,0.005829969886690378
1739394243.2964036,61,0.0054286811500787735
1739394243.2965271,62,0.004491116385906935
1739394243.2966497,63,0.003919108770787716
1739394243.2967758,64,0.003951413091272116
1739394243.2968993,65,0.003316413378342986
1739394243.297022,66,0.003468896960839629
1739394243.2971463,67,0.003645901568233967
1739394243.2972708,68,0.0032975610811263323
1739394243.2973943,69,0.0031888943631201982
1739394243.2975533,70,0.002951621310785413
1739394243.297614,71,0.0029563854914158583
1739394243.2976723,72,0.0030494078528136015
1739394243.2977302,73,0.002760381670668721
1739394243.297791,74,0.002725230297073722
1739394243.2978525,75,0.0027982520405203104
1739394243.297913,76,0.002588678617030382
1739394243.2979708,77,0.0026229594368487597
1739394243.2980301,78,0.002530918689444661
1739394243.298091,79,0.002480590483173728
1739394243.2981524,80,0.002503461902961135
1739394243.298212,81,0.002593447919934988
1739394243.2982707,82,0.002471192041411996
1739394243.2983284,83,0.0024173439014703035
1739394243.298386,84,0.002160576405003667
1739394243.298475,85,0.0022597431670874357
1739394243.2985015,86,0.0021714901085942984
1739394243.2985618,87,0.0023325656075030565
1739394243.298623,88,0.002212269464507699
1739394243.2986822,89,0.002016371814534068
1739394243.2987404,90,0.0020373475272208452
1739394243.298803,91,0.0018220824422314763
1739394243.2988641,92,0.0020798244513571262
1739394243.2989287,93,0.0020996530074626207
1739394243.2990434,94,0.0019360269652679563
1739394243.2990835,95,0.001939216279424727
1739394243.2992103,96,0.0019364082254469395
1739394243.2992496,97,0.0019185341661795974
1739394243.2992892,98,0.0019230571342632174
1739394243.2993722,99,0.0019071245333179832
1739394243.2994483,100,0.001942508271895349
