Wall time,Step,Value
1732825113.2688878,1,1.6345396041870117
1732825113.2708356,2,0.7143904566764832
1732825113.2708714,3,0.37963518500328064
1732825113.270894,4,0.24406985938549042
1732825113.2709148,5,0.1793721318244934
1732825113.271255,6,0.14365456998348236
1732825113.271318,7,0.1211790218949318
1732825113.271342,8,0.10504627227783203
1732825113.2720492,9,0.09225314110517502
1732825113.2720926,10,0.0833655297756195
1732825113.2721157,11,0.07628961652517319
1732825113.2721364,12,0.06904429197311401
1732825113.2721567,13,0.0631064772605896
1732825113.272176,14,0.05853693187236786
1732825113.2725732,15,0.054566334933042526
1732825113.2726169,16,0.0506712906062603
1732825113.2726402,17,0.04699404165148735
1732825113.2735813,18,0.04371082782745361
1732825113.2736905,19,0.041382674127817154
1732825113.2737205,20,0.03894944489002228
1732825113.2737467,21,0.03565577045083046
1732825113.2737713,22,0.03460804745554924
1732825113.2737958,23,0.032897815108299255
1732825113.2738574,24,0.03131311014294624
1732825113.2741556,25,0.02949347533285618
1732825113.274379,26,0.02846204675734043
1732825113.2744162,27,0.027096396312117577
1732825113.2747004,28,0.025806397199630737
1732825113.2748396,29,0.02496563456952572
1732825113.2749867,30,0.02334292232990265
1732825113.2751393,31,0.022610777989029884
1732825113.2752929,32,0.02153853140771389
1732825113.2754464,33,0.020520484074950218
1732825113.2755978,34,0.019927702844142914
1732825113.2757497,35,0.018946632742881775
1732825113.275906,36,0.01835916005074978
1732825113.2760575,37,0.017667198553681374
1732825113.2762086,38,0.01696322113275528
1732825113.2763593,39,0.016418101266026497
1732825113.2765028,40,0.015655720606446266
1732825113.2766519,41,0.014964848756790161
1732825113.276801,42,0.014602032490074635
1732825113.2769566,43,0.014324611984193325
1732825113.2771022,44,0.013474196195602417
1732825113.277258,45,0.012912253849208355
1732825113.2774057,46,0.012719511054456234
1732825113.2775536,47,0.01224299892783165
1732825113.2777038,48,0.012129624374210835
1732825113.277851,49,0.011615169234573841
1732825113.2780108,50,0.011440430767834187
1732825113.2781682,51,0.011142504401504993
1732825113.278606,52,0.010467201471328735
1732825113.2787964,53,0.010320528410375118
1732825113.279056,54,0.010224470868706703
1732825113.2794855,55,0.00969408918172121
1732825113.2799351,56,0.00960257276892662
1732825113.2803855,57,0.009031111374497414
1732825113.2808397,58,0.009063691832125187
1732825113.281088,59,0.008933734148740768
1732825113.2813146,60,0.008569435216486454
1732825113.281469,61,0.008240860886871815
1732825113.2816327,62,0.008193516172468662
1732825113.281787,63,0.007907001301646233
1732825113.2819457,64,0.007564857602119446
1732825113.2821198,65,0.007687071803957224
1732825113.282274,66,0.007320617791265249
1732825113.2824235,67,0.00713806739076972
1732825113.282575,68,0.007064953912049532
1732825113.2827282,69,0.007001881022006273
1732825113.2829142,70,0.006707473192363977
1732825113.2830753,71,0.006399491801857948
1732825113.2832417,72,0.006599438842386007
1732825113.283411,73,0.006309736054390669
1732825113.2837105,74,0.006151251029223204
1732825113.2839496,75,0.006076234858483076
1732825113.2839994,76,0.005959434900432825
1732825113.2842953,77,0.005736315157264471
1732825113.2844524,78,0.005649658385664225
1732825113.284742,79,0.005548341199755669
1732825113.2849083,80,0.005436200648546219
1732825113.2851927,81,0.005347765516489744
1732825113.2853284,82,0.005267662927508354
1732825113.2856245,83,0.0051128859631717205
1732825113.2857776,84,0.005194263532757759
1732825113.2859344,85,0.004869443830102682
1732825113.2861311,86,0.00490756006911397
1732825113.2863069,87,0.004906702321022749
1732825113.2864704,88,0.004734942689538002
1732825113.2866383,89,0.004610287491232157
1732825113.2868114,90,0.004661394748836756
1732825113.286988,91,0.004529653582721949
1732825113.2871523,92,0.0044631618075072765
1732825113.2873423,93,0.004394006449729204
1732825113.2875226,94,0.004355357959866524
1732825113.2877011,95,0.004333249758929014
1732825113.2878304,96,0.0041821724735200405
1732825113.2879329,97,0.0040929969400167465
1732825113.288023,98,0.004049038048833609
1732825113.288122,99,0.004034626763314009
1732825113.2882233,100,0.003866570768877864
